#======== CAESAR RESULTS ======
# This ascii file contains source islands (or blobs) found by CAESAR.
# Source parameters are described in the header below.
# NB: Fitted components, if available, are reported in a different ascii file. 
#     We include here the total fitted flux density summed over all components.
#
# ---- HEADER ----
# name - Source name assigned by finder
# iauName - Source name in IAU notation
# npix - Number of pixels in source
# nComponents - Number of fitted components (=0 if fit not performed or failed)
# nNestedSources - Number of nested sources detected
# x - Source centroid in image coordinates along x axis 
# y - Source centroid in image coordinates along y axis 
# x_w - Source centroid in image coordinates along x axis, weighted by pixel fluxes 
# y_w - Source centroid in image coordinates along y axis, weighted by pixel fluxes 
# x_wcs - Source centroid in selected WCS coordinate (deg) along x axis
# y_wcs - Source centroid in selected WCS coordinate (deg) along y axis
# x_w_wcs - Source centroid in selected selected WCS coordinate (deg) along x axis, weighted by pixel fluxes
# y_w_wcs - Source centroid in selected selected WCS coordinate (deg) along y axis, weighted by pixel fluxes
# xmin - Source minimum pixel image coordinate along x axis
# xmax - Source maximum pixel image coordinate along x axis
# ymin - Source minimum pixel image coordinate along y axis
# ymax - Source maximum pixel image coordinate along y axis
# xmin_wcs - Source minimum pixel WCS coordinate (deg) along x axis
# xmax_wcs - Source maximum pixel WCS coordinate (deg) along x axis
# ymin_wcs - Source minimum pixel WCS coordinate (deg) along y axis
# ymax_wcs - Source maximum pixel WCS coordinate (deg) along y axis
# nu - Spectral axis value present in image header. If frequency it is given in GHz units.
# Stot - Sum of source pixel brightness in Jy/beam units.
# Smax - Maximum source pixel flux in Jy/beam units.
# S - Fitted source flux density in Jy units
# SErr - Fitted source flux density error in Jy units
# beamArea - Number of pixels in beam. Used to convert flux parameters from Jy/beam to Jy/pixel (e.g. Jy/pixel=Jy/beam/beamarea).
# bkgSum - Background estimator summed over all source pixels (in Jy/beam).
# rmsSum - Noise (rms) estimator summed over all source pixels (in Jy/beam).
# morphId - Source morphology tag (eUnknownMorph=0, eCompact=1, ePointLike=2, eExtended=3, eCompactPlusExtended=4, eDiffuse=5)
# sourcenessId - Sourceness flag (eReal=1, eCandidate=2, eFake=3)
# isGoodSource - Bool flag indicating if source was tagged as good (true) or bad (false) in the finding process
# sourceNestedLevel - Source nested level (0=mother source,1=nested source,...)
# ---------------
#
# name	iauName	npix	nComponents	nNestedSources	x	y	x_w	y_w	x_wcs(deg)	y_wcs(deg)	x_w_wcs(deg)	y_w_wcs(deg)	xmin	xmax	ymin	ymax	xmin_wcs(deg)	xmax_wcs(deg)	ymin_wcs(deg)	ymax_wcs(deg)	nu(GHz)	Stot(Jy/beam)	Smax(Jy/beam)	S(Jy)	Serr(Jy)	beamArea	bkgSum(Jy/beam)	rmsSum(Jy/beam)	morphId	sourcenessId	isGoodSource	sourceNestedLevel	
S621	J230119.401-093527.23	123	0	0	15977.4	2743.65	15977.5	2743.7	345.33084	-9.5908981	345.33082	-9.5908841	15971	15983	2738	2749	345.33262	345.32929	-9.59246	-9.5894202	0	0.70294433	0.011119989	0	0	79.632425	-0.0014932408	0.069315126	2	2	1	0
S622	J230053.219-093443.54	124	0	0	16369.1	2785.69	16369.1	2785.75	345.22174	-9.5787605	345.22173	-9.5787418	16363	16375	2780	2791	345.22343	345.2201	-9.5803319	-9.5772912	0	1.1192978	0.016327649	0	0	79.632425	-0.0045745558	0.11147086	2	2	1	0
S623	J230056.759-093150.67	152	0	0	16317.3	2960.76	16317.1	2960.7	345.2365	-9.5307406	345.23654	-9.5307551	16311	16324	2955	2967	345.23824	345.23464	-9.5323318	-9.529015	0	1.6281537	0.021557208	0	0	79.632425	-0.0082917519	0.12133193	2	2	1	0
S624	J231853.203-092952.55	21	0	0	216	3081	216.009	3080.99	349.72168	-9.4979316	349.72168	-9.4979343	214	218	3079	3083	349.72224	349.72112	-9.4984781	-9.4973851	0	0.057697734	0.0030970781	0	0	79.632425	-0.0003032163	0.01266697	2	2	1	0
S625	J231841.797-092900.33	157	0	0	386.204	3134.72	386.239	3134.82	349.67415	-9.4834258	349.67414	-9.4833971	380	393	3128	3141	349.67589	349.67225	-9.4852628	-9.4817104	0	1.0186258	0.014682174	0	0	79.632425	-0.002388332	0.084036265	2	2	1	0
S626	J231849.471-092826.68	49	0	0	271.245	3168.12	271.267	3168.12	349.70613	-9.4740788	349.70612	-9.4740785	267	275	3165	3171	349.70732	349.70508	-9.4749303	-9.4732938	0	0.17876645	0.005043108	0	0	79.632425	-1.7478337e-05	0.029604142	2	2	1	0
S627	J231856.646-092734.35	102	0	0	163.618	3220.45	163.601	3220.4	349.73603	-9.4595409	349.73603	-9.4595537	158	169	3215	3226	349.7376	349.73452	-9.46103	-9.4580246	0	0.49244546	0.0083181141	0	0	79.632425	-0.0012814298	0.063990536	2	2	1	0
S628	J231853.865-092652.49	1297	0	0	204.938	3263	179.488	3245.66	349.72444	-9.4479146	349.73156	-9.452639	185	226	3242	3284	349.73003	349.71853	-9.453653	-9.442176	0	0.041588548	0.0014681938	0	0	79.632425	-0.039495351	0.78820211	1	2	1	0
S629	J231845.181-092646.59	100	0	0	334.76	3269.67	334.746	3269.64	349.68825	-9.4462749	349.68826	-9.446283	329	340	3265	3275	349.68987	349.68678	-9.4475493	-9.4448183	0	0.41071926	0.0067892023	0	0	79.632425	-0.00086605324	0.056387311	2	2	1	0
S630	J231837.208-092512.04	76	0	0	453.395	3365.91	453.387	3365.9	349.65503	-9.4200098	349.65504	-9.4200121	449	459	3362	3370	349.65626	349.65346	-9.421077	-9.4188937	0	0.26302821	0.0051231049	0	0	79.632425	-5.6252946e-05	0.041050762	2	2	1	0
S631	J231851.558-092458.92	139	0	0	238.712	3378.01	238.587	3378.07	349.71482	-9.4163667	349.71486	-9.4163503	232	245	3372	3384	349.7167	349.71306	-9.418009	-9.4147318	0	0.72682912	0.010764603	0	0	79.632425	-0.0044885704	0.073809274	2	2	1	0
S632	J231843.456-092402.59	63	0	0	359.524	3435.62	359.54	3435.67	349.68106	-9.4007208	349.68106	-9.4007056	355	364	3432	3439	349.68233	349.67981	-9.4017084	-9.3997985	0	0.1990354	0.0044296575	0	0	79.632425	-0.0010594541	0.033720396	2	2	1	0
S633	J231854.039-092328.77	335	0	0	201.024	3468.96	200.948	3469.18	349.72516	-9.391324	349.72518	-9.391265	191	212	3459	3478	349.72797	349.72209	-9.3940464	-9.3888582	0	10.091605	0.12555227	0	0	79.632425	-0.0030250573	0.17673528	1	2	1	0
S634	J231813.200-092912.70	246	0	0	813.878	3124.44	813.907	3124.42	349.555	-9.4868616	349.55499	-9.4868677	805	822	3116	3133	349.55749	349.55272	-9.4891677	-9.4845208	0	3.1730368	0.040247988	0	0	79.632425	-0.0030992455	0.12944467	1	2	1	0
S635	J231819.628-092655.17	1297	0	0	716.938	3263	675.587	3236.07	349.58178	-9.4486597	349.59335	-9.4559989	697	738	3242	3284	349.58737	349.57588	-9.4544001	-9.4429191	0	-0.018653115	0.0013289561	0	0	79.632425	0.0065728363	0.64584676	1	2	1	0
S636	J231745.393-092657.68	1297	0	0	1228.94	3263	952.612	2697.87	349.43914	-9.4493554	349.51704	-9.6042491	1209	1250	3242	3284	349.44473	349.43324	-9.4550978	-9.4436128	0	-0.0014342962	0.0020673005	0	0	79.632425	-0.027767583	0.70319281	1	2	1	0
S637	J231738.091-092652.78	258	0	0	1338.13	3268.47	1338.18	3268.34	349.40871	-9.4479951	349.4087	-9.4480292	1329	1347	3260	3277	349.41127	349.40623	-9.450309	-9.4456618	0	4.25241	0.05480415	0	0	79.632425	-0.0022910588	0.1423009	1	2	1	0
S638	J231734.577-092620.66	167	0	0	1390.5	3301.19	1390.51	3301.19	349.39407	-9.4390731	349.39407	-9.4390718	1383	1398	3294	3307	349.39617	349.39197	-9.4410376	-9.4374853	0	1.1324726	0.014896591	0	0	79.632425	-0.00046537513	0.097952207	2	2	1	0
S639	J231722.970-092902.71	234	0	0	1564.99	3138.15	1564.99	3138.19	349.34571	-9.4840861	349.34571	-9.4840746	1556	1574	3130	3146	349.34822	349.34318	-9.4863127	-9.4819394	0	3.2193027	0.041186161	0	0	79.632425	-0.0034918126	0.14743059	2	2	1	0
S640	J231711.162-092700.01	1297	0	0	1740.94	3263	1737.81	3231.58	349.29651	-9.4500018	349.29742	-9.458629	1721	1762	3242	3284	349.30209	349.29061	-9.455746	-9.4442571	0	0.03168545	0.0015146676	0	0	79.632425	-0.031035651	0.72082509	1	2	1	0
S641	J231658.904-092516.56	186	0	0	1923.76	3368.39	1923.84	3368.47	349.24543	-9.4212668	349.24541	-9.4212435	1917	1931	3361	3376	349.24733	349.24341	-9.4232882	-9.4191838	0	1.4390672	0.019938663	0	0	79.632425	-0.0051539805	0.082187999	2	2	1	0
S642	J231636.568-092751.75	122	0	0	2258.62	3212.88	2258.69	3212.84	349.15237	-9.4643746	349.15235	-9.4643846	2252	2265	3207	3219	349.15422	349.15058	-9.4659819	-9.4626996	0	0.52013588	0.0082313064	0	0	79.632425	-0.0016592433	0.053025904	2	2	1	0
S643	J231636.933-092702.16	1297	0	0	2252.94	3263	2288.89	3226.19	349.15389	-9.4505987	349.14392	-9.4607495	2233	2274	3242	3284	349.15947	349.14799	-9.4563449	-9.444852	0	-0.02225072	0.00096372818	0	0	79.632425	-0.016225308	0.56939403	1	2	1	0
S644	J231555.428-092742.82	33	0	0	2873.97	3224.27	2873.98	3224.26	348.98095	-9.4618954	348.98095	-9.4618994	2871	2877	3222	3227	348.98178	348.9801	-9.4625168	-9.4611491	0	0.086038537	0.003120377	0	0	79.632425	-0.00041879696	0.017668907	2	2	1	0
S645	J231602.706-092704.13	1297	0	0	2764.94	3263	2737.22	3278.92	349.01127	-9.4511463	349.01898	-9.4467433	2745	2786	3242	3284	349.01685	349.00538	-9.4568944	-9.4453976	0	-0.0269281	0.0015508324	0	0	79.632425	-0.044703648	0.67773547	1	2	1	0
S646	J231552.300-092442.87	116	0	0	2920.01	3406.39	2920	3406.46	348.96791	-9.4119086	348.96792	-9.4118891	2915	2925	3400	3412	348.96932	348.96652	-9.4136585	-9.4103717	0	0.68449159	0.011292647	0	0	79.632425	-0.0013973332	0.065581927	2	2	1	0
S647	J231528.481-092705.92	1297	0	0	3276.94	3263	3253.14	3248.51	348.86867	-9.4516445	348.87532	-9.4556039	3257	3298	3242	3284	348.87425	348.86278	-9.4573946	-9.4458937	0	-0.035411186	0.0011920917	0	0	79.632425	-0.023900071	0.7217376	1	2	1	0
S648	J231529.370-092530.52	27	0	0	3263.26	3359.41	3263.25	3359.39	348.87238	-9.4251449	348.87238	-9.4251488	3261	3266	3357	3362	348.87301	348.87161	-9.4258042	-9.4244351	0	0.059989753	0.0025893901	0	0	79.632425	-0.0007796561	0.012906439	2	2	1	0
S649	J231532.451-092230.84	188	0	0	3216.45	3540.93	3216.51	3540.82	348.88521	-9.3752333	348.88519	-9.3752637	3208	3224	3534	3548	348.88757	348.8831	-9.377128	-9.3732968	0	1.5812398	0.020694947	0	0	79.632425	-0.0042709409	0.11518257	2	2	1	0
S650	J231454.258-092707.54	1297	0	0	3788.94	3263	3775.65	3244.97	348.72608	-9.4520934	348.72979	-9.4570349	3769	3810	3242	3284	348.73165	348.72019	-9.4578454	-9.4463406	0	-0.035747885	0.001530585	0	0	79.632425	-0.028420304	0.71289928	1	2	1	0
S651	J231438.499-092602.25	278	0	0	4024.5	3329.7	4024.41	3329.96	348.66041	-9.4339574	348.66044	-9.4338857	4016	4034	3321	3338	348.66279	348.65776	-9.4363413	-9.431685	0	5.1771755	0.065136559	0	0	79.632425	-0.0045663416	0.15355351	1	2	1	0
S652	J231446.748-092524.19	169	0	0	3900.94	3367.82	3901.02	3368.06	348.69478	-9.4233861	348.69476	-9.4233216	3894	3908	3361	3375	348.69672	348.69281	-9.4252548	-9.4214199	0	1.6042705	0.023303797	0	0	79.632425	-0.0033125408	0.10274948	2	2	1	0
S653	J231420.037-092708.97	1297	0	0	4300.94	3263	4305.65	3267.52	348.58349	-9.4524929	348.58217	-9.4512538	4281	4322	3242	3284	348.58906	348.5776	-9.4582468	-9.446738	0	-0.045661537	0.00089666696	0	0	79.632425	-0.041774212	0.64335926	1	2	1	0
S654	J231410.118-092622.38	160	0	0	4449.2	3310.5	4449.2	3310.48	348.54216	-9.4395487	348.54216	-9.4395553	4442	4456	3304	3317	348.54417	348.54026	-9.4413294	-9.4377677	0	1.2229731	0.017483033	0	0	79.632425	-0.0019133375	0.092601385	2	2	1	0
S655	J231426.974-092602.40	196	0	0	4196.94	3330.03	4196.9	3330.05	348.61239	-9.4340008	348.6124	-9.433995	4189	4204	3322	3338	348.61461	348.61042	-9.4361997	-9.4318153	0	1.534583	0.02047378	0	0	79.632425	-0.0010434661	0.087896135	2	2	1	0
S656	J231426.259-092514.11	169	0	0	4207.47	3378.88	4207.44	3378.85	348.60941	-9.4205864	348.60942	-9.4205958	4201	4215	3372	3386	348.61122	348.60731	-9.4224722	-9.4186364	0	1.0038728	0.013975357	0	0	79.632425	-0.0012371949	0.073501982	2	2	1	0
S657	J231411.373-092457.98	107	0	0	4430.17	3395.79	4430.17	3395.78	348.54739	-9.4161048	348.54739	-9.4161063	4425	4435	3390	3402	348.54883	348.54604	-9.4176905	-9.4144008	0	0.46970581	0.0074334224	0	0	79.632425	-0.0020826729	0.061635492	2	2	1	0
S658	J231421.043-092420.29	196	0	0	4285.36	3433.51	4285.29	3433.68	348.58768	-9.4056362	348.5877	-9.4055889	4278	4293	3425	3441	348.58973	348.58554	-9.4079688	-9.4035841	0	1.6382798	0.021979295	0	0	79.632425	-0.0030880507	0.094505591	2	2	1	0
S659	J231345.817-092710.24	1297	0	0	4812.94	3263	4515.18	3462.73	348.44091	-9.4528431	348.52366	-9.3977733	4793	4834	3242	3284	348.44647	348.43502	-9.4585989	-9.4470862	0	0.0064911843	0.0016766586	0	0	79.632425	-0.031834858	0.81239999	1	2	1	0
S660	J231340.618-092419.03	222	0	0	4890.27	3436.28	4890.39	3436.34	348.41924	-9.4052856	348.41921	-9.4052702	4882	4899	3428	3444	348.42155	348.41681	-9.407555	-9.4031699	0	2.4217287	0.030731726	0	0	79.632425	-0.0023249334	0.12336951	2	2	1	0
S661	J231339.124-092413.31	130	0	0	4912.62	3442.12	4912.5	3442.18	348.41302	-9.4036961	348.41305	-9.4036777	4907	4919	3436	3448	348.41459	348.41124	-9.4053727	-9.4020833	0	0.7241725	0.010937948	0	0	79.632425	-0.0023667464	0.07452002	2	2	1	0
S662	J231311.599-092711.32	1297	0	0	5324.94	3263	5294.22	3529.63	348.29833	-9.4531439	348.30671	-9.3798739	5305	5346	3242	3284	348.30389	348.29245	-9.4589017	-9.447385	0	0.0028656827	0.0010988516	0	0	79.632425	-0.040811505	0.6096898	1	2	1	0
S663	J231310.285-092414.74	93	0	0	5344.19	3441.57	5344.24	3441.61	348.29285	-9.4040946	348.29284	-9.4040825	5339	5349	3437	3447	348.2943	348.29151	-9.4053473	-9.4026054	0	0.28573568	0.0049860212	0	0	79.632425	-0.00290922	0.039856682	2	2	1	0
S664	J231237.382-092712.22	1297	0	0	5836.94	3263	5831.63	3244.86	348.15576	-9.4533954	348.15724	-9.4583763	5817	5858	3242	3284	348.16132	348.14988	-9.4591551	-9.4476344	0	-0.044468411	0.0011780758	0	0	79.632425	-0.040416012	0.66969899	1	2	1	0
S665	J231226.627-092721.12	256	0	0	5997.89	3254.25	5997.98	3254.31	348.11094	-9.4558674	348.11092	-9.4558507	5989	6007	3246	3263	348.11342	348.1084	-9.4581303	-9.4534672	0	4.260275	0.055923115	0	0	79.632425	-0.0031478686	0.13263629	1	2	1	0
S666	J231237.026-092438.27	256	0	0	5841.97	3418.66	5841.9	3418.68	348.15427	-9.4106309	348.15429	-9.4106275	5833	5851	3411	3426	348.15678	348.15176	-9.4127325	-9.4086195	0	4.4728644	0.057704214	0	0	79.632425	-0.0025583869	0.14309285	1	2	1	0
S667	J231243.486-092251.92	324	0	0	5745.08	3526.03	5744.92	3526.31	348.18119	-9.3810897	348.18124	-9.3810151	5735	5755	3517	3535	348.184	348.17843	-9.3835669	-9.378631	0	8.9941353	0.11369378	0	0	79.632425	-0.0037274281	0.15300826	1	2	1	0
S668	J231203.165-092712.95	1297	0	0	6348.94	3263	6348.24	3304.11	348.01319	-9.4535976	348.01336	-9.4423015	6329	6370	3242	3284	348.01875	348.00732	-9.4593592	-9.4478346	0	0.041900621	0.0019581169	0	0	79.632425	-0.028859567	0.87887714	1	2	1	0
S669	J231118.563-092944.19	103	0	0	7016.5	3110.78	7016.45	3110.78	347.82735	-9.4956077	347.82736	-9.4956081	7011	7022	3106	3116	347.82888	347.82581	-9.4969188	-9.4941739	0	0.39113829	0.0068222322	0	0	79.632425	-0.0021404831	0.04652285	2	2	1	0
S670	J231115.657-092930.73	129	0	0	7059.98	3124.42	7060.02	3124.29	347.81524	-9.4918692	347.81522	-9.4919036	7054	7066	3119	3130	347.8169	347.81356	-9.4933566	-9.490337	0	0.62122096	0.0097674923	0	0	79.632425	-0.0021097735	0.057749327	2	2	1	0
S671	J231128.950-092713.50	1297	0	0	6860.94	3263	6866.12	3264.93	347.87062	-9.4537505	347.86918	-9.453222	6841	6882	3242	3284	347.87618	347.86475	-9.459514	-9.4479854	0	-0.041703521	0.00090344046	0	0	79.632425	-0.04563279	0.72684322	1	2	1	0
S672	J231054.734-092713.87	1297	0	0	7372.94	3263	7379.1	3248.18	347.72806	-9.453854	347.72635	-9.4579259	7353	7394	3242	3284	347.73362	347.72219	-9.4596195	-9.448087	0	-0.062587889	0.0014073533	0	0	79.632425	-0.035742396	0.68353119	1	2	1	0
S673	J231020.520-092714.07	1297	0	0	7884.94	3263	7889.09	3272.71	347.5855	-9.4539083	347.58434	-9.4512394	7865	7906	3242	3284	347.59105	347.57963	-9.4596757	-9.4481392	0	-0.10359224	0.00063759653	0	0	79.632425	-0.042160213	0.49712379	1	2	1	0
S674	J231017.495-092416.24	179	0	0	7930.16	3442.8	7930.1	3442.8	347.5729	-9.4045118	347.57291	-9.4045119	7923	7937	3435	3450	347.57489	347.57099	-9.4066555	-9.4025353	0	1.1925858	0.016684681	0	0	79.632425	-0.0043753746	0.076754244	2	2	1	0
S675	J230942.790-092950.62	22	0	0	8449.5	3104.73	8449.51	3104.72	347.42829	-9.4973935	347.42829	-9.4973947	8448	8451	3102	3107	347.42871	347.42788	-9.4981428	-9.496769	0	0.09305695	0.005018279	0	0	79.632425	-0.00096735958	0.018685014	2	2	1	0
S676	J230942.929-092744.71	44	0	0	8447.45	3232.02	8447.46	3232.09	347.42887	-9.4624207	347.42887	-9.4624025	8445	8450	3226	3236	347.42955	347.42816	-9.4640755	-9.4613279	0	0.13357761	0.0035939196	0	0	79.632425	-0.0015419919	0.02922214	2	2	1	0
S677	J230946.305-092714.09	1297	0	0	8396.94	3263	8389.04	3254.31	347.44294	-9.4539132	347.44513	-9.4562995	8377	8418	3242	3284	347.44849	347.43707	-9.4596825	-9.4481421	0	-0.13652355	0.00098428957	0	0	79.632425	-0.031119437	0.74251774	1	2	1	0
S678	J230939.410-092620.23	102	0	0	8500.13	3317.43	8500.17	3317.37	347.41421	-9.4389532	347.4142	-9.4389714	8495	8505	3312	3323	347.41564	347.41285	-9.4404457	-9.437423	0	0.45075645	0.0077459984	0	0	79.632425	-0.0024773399	0.056875502	2	2	1	0
S679	J230918.362-092914.05	221	0	0	8815.02	3141.59	8814.95	3141.69	347.32651	-9.4872348	347.32653	-9.487209	8807	8823	3134	3149	347.32874	347.32429	-9.4893218	-9.4851988	0	2.0353682	0.027031027	0	0	79.632425	-0.0048600329	0.086189133	2	2	1	0
S680	J230908.166-092751.37	238	0	0	8967.64	3225.11	8967.58	3225.27	347.28402	-9.4642685	347.28404	-9.464226	8959	8976	3217	3233	347.28643	347.2817	-9.4664988	-9.4621005	0	2.6638974	0.034440376	0	0	79.632425	-0.0048998002	0.10346771	2	2	1	0
S681	J230912.090-092713.93	1297	0	0	8908.94	3263	8910.64	3268.06	347.30038	-9.4538688	347.2999	-9.4524765	8889	8930	3242	3284	347.30592	347.29451	-9.45964	-9.4480956	0	-0.1025258	0.00079499674	0	0	79.632425	-0.0039984034	0.53765619	1	2	1	0
S682	J230924.832-092633.40	118	0	0	8718.29	3304.06	8718.3	3304.02	347.35347	-9.4426098	347.35346	-9.4426211	8712	8724	3299	3309	347.35522	347.35188	-9.4440004	-9.4412519	0	0.52898166	0.0089959959	0	0	79.632425	-0.0014107698	0.04626766	2	2	1	0
S683	J230833.085-092931.41	134	0	0	9492.48	3123.59	9492.5	3123.54	347.13785	-9.4920584	347.13785	-9.4920713	9486	9498	3117	3130	347.13965	347.13632	-9.4938704	-9.4902958	0	0.56330029	0.0084567433	0	0	79.632425	-0.0041230167	0.055448403	2	2	1	0
S684	J230837.875-092713.59	1297	0	0	9420.94	3263	9427.31	3256.14	347.15781	-9.4537751	347.15604	-9.4556571	9401	9442	3242	3284	347.16336	347.15195	-9.4595482	-9.4479999	0	-0.057680999	0.00088483776	0	0	79.632425	-0.036979361	0.48208124	1	2	1	0
S685	J230843.972-092726.27	99	0	0	9329.7	3250.25	9329.71	3250.24	347.18321	-9.4572967	347.18321	-9.4572993	9324	9335	3245	3255	347.1848	347.18174	-9.458741	-9.4559913	0	0.30954971	0.0054426491	0	0	79.632425	-0.0024467775	0.039170026	2	2	1	0
S686	J230848.175-092333.77	21	0	0	9267	3485.38	9267.02	3485.39	347.20073	-9.3927126	347.20072	-9.3927087	9265	9269	3483	3487	347.20128	347.20017	-9.3933671	-9.3922674	0	0.042820992	0.0023065482	0	0	79.632425	-0.00037119579	0.0090740361	2	2	1	0
S687	J230803.660-092713.08	1297	0	0	9932.94	3263	9918.95	3288.2	347.01525	-9.453632	347.01915	-9.4467127	9913	9954	3242	3284	347.02079	347.00939	-9.4594071	-9.4478548	0	-0.035569563	0.0016828254	0	0	79.632425	-0.034038407	0.69018346	1	2	1	0
S688	J230810.068-092331.73	56	0	0	9837.34	3486.91	9837.3	3486.88	347.04195	-9.3921464	347.04196	-9.3921546	9834	9841	3483	3491	347.04288	347.04093	-9.3932218	-9.3910218	0	0.16545861	0.0039282236	0	0	79.632425	-0.0011501054	0.03092446	2	2	1	0
S689	J230726.682-092933.83	186	0	0	10486	3119.92	10486	3119.93	346.86118	-9.4927293	346.86118	-9.4927292	10479	10493	3113	3127	346.86312	346.85923	-9.4946348	-9.4907824	0	1.9986637	0.027931087	0	0	79.632425	-0.0014962887	0.11486638	2	2	1	0
S690	J230729.443-092712.38	1297	0	0	10444.9	3263	10454.1	3233.91	346.87268	-9.4534397	346.87011	-9.461426	10425	10466	3242	3284	346.87822	346.86683	-9.4592167	-9.4476605	0	0.018531358	0.0010935141	0	0	79.632425	-0.035945219	0.72147609	1	2	1	0
S691	J230719.733-092429.66	114	0	0	10590.6	3427.29	10590.4	3427.31	346.83222	-9.4082396	346.83226	-9.4082342	10585	10596	3422	3433	346.83376	346.83071	-9.4096952	-9.4066683	0	0.40322243	0.0065718964	0	0	79.632425	-0.0026957189	0.044568123	2	2	1	0
S692	J230655.226-092711.51	1297	0	0	10956.9	3263	10973	3289.13	346.73011	-9.453198	346.72566	-9.4460101	10937	10978	3242	3284	346.73565	346.72426	-9.4589769	-9.4474168	0	-0.036977997	0.00081890519	0	0	79.632425	-0.037179441	0.45845228	1	2	1	0
S693	J230629.909-093006.80	13	0	0	11335.3	3085	11335.3	3085	346.62462	-9.50189	346.62462	-9.5018904	11333	11337	3084	3086	346.62526	346.62415	-9.5021661	-9.5016143	0	0.025325198	0.0021441327	0	0	79.632425	-0.00043299665	0.0056054055	2	2	1	0
S694	J230607.524-092850.12	76	0	0	11670.4	3161.78	11670.4	3161.77	346.53135	-9.4805879	346.53135	-9.4805895	11666	11675	3158	3166	346.53258	346.53008	-9.4816282	-9.4794245	0	0.22875117	0.0044623618	0	0	79.632425	-0.0023696876	0.036431428	2	2	1	0
S695	J230621.008-092710.47	1297	0	0	11468.9	3263	11675.2	3180.91	346.58753	-9.452907	346.53002	-9.475329	11449	11490	3242	3284	346.59307	346.58168	-9.4586878	-9.4471237	0	-0.0035375526	0.00093870715	0	0	79.632425	-0.058806232	0.57915006	1	2	1	0
S696	J230546.789-092709.24	1297	0	0	11980.9	3263	11974.4	3260.58	346.44495	-9.4525667	346.44678	-9.4532344	11961	12002	3242	3284	346.45049	346.43911	-9.4583494	-9.4467814	0	-0.085823984	0.00085590733	0	0	79.632425	-0.023779084	0.45340074	1	2	1	0
S697	J230553.513-092238.66	241	0	0	11881.1	3536.84	11881.1	3536.86	346.47297	-9.3774046	346.47299	-9.3773992	11872	11889	3529	3545	346.47551	346.47079	-9.3795643	-9.3751569	0	1.8183271	0.023564789	0	0	79.632425	-0.0056803902	0.073330169	1	2	1	0
S698	J230511.378-092926.65	27	0	0	12510.3	3122.59	12510.3	3122.59	346.29741	-9.490737	346.29741	-9.4907372	12508	12513	3120	3125	346.29803	346.29665	-9.4914511	-9.4900734	0	0.043113373	0.0018016578	0	0	79.632425	-0.00052991928	0.0096902004	2	2	1	0
S699	J230511.071-092735.18	101	0	0	12515.2	3235.29	12515.3	3235.36	346.29613	-9.4597717	346.29611	-9.4597518	12510	12521	3230	3241	346.29758	346.29453	-9.4612285	-9.4581975	0	0.27973299	0.0046482659	0	0	79.632425	-0.0021293132	0.036699443	2	2	1	0
S700	J230512.568-092707.84	1297	0	0	12492.9	3263	12501.6	3254.1	346.30237	-9.452177	346.29995	-9.4546151	12473	12514	3242	3284	346.3079	346.29652	-9.4579617	-9.4463897	0	-0.039225003	0.00084839418	0	0	79.632425	-0.02908973	0.47109696	1	2	1	0
S701	J230525.605-092344.98	36	0	0	12298.6	3468.67	12298.5	3468.68	346.35669	-9.395827	346.35669	-9.3958228	12296	12301	3465	3472	346.3574	346.35601	-9.3968364	-9.3949094	0	0.055255693	0.0017857078	0	0	79.632425	-0.00075574298	0.011754298	2	2	1	0
S702	J230427.565-092822.30	101	0	0	13165.9	3185.57	13165.9	3185.56	346.11485	-9.4728604	346.11486	-9.4728655	13161	13171	3180	3191	346.11621	346.11344	-9.4743964	-9.471365	0	0.3155328	0.0052264701	0	0	79.632425	-0.002171979	0.042481528	2	2	1	0
S703	J230430.222-092800.65	239	0	0	13126.3	3207.6	13126.3	3207.48	346.12592	-9.4668466	346.1259	-9.4668784	13118	13135	3199	3216	346.12821	346.1235	-9.4692165	-9.4645302	0	2.6802693	0.03446031	0	0	79.632425	-0.0036268491	0.10126306	1	2	1	0
S704	J230438.345-092706.26	1297	0	0	13004.9	3263	13013.4	3245.8	346.15977	-9.451738	346.15739	-9.4564536	12985	13026	3242	3284	346.1653	346.15393	-9.4575246	-9.4459486	0	0.017569802	0.0013808903	0	0	79.632425	-0.020671214	0.55328649	1	2	1	0
S705	J230439.357-092232.68	61	0	0	12990.9	3539.66	12990.8	3539.68	346.16399	-9.3757446	346.16399	-9.3757388	12987	12995	3536	3543	346.16506	346.16284	-9.3767524	-9.3748221	0	0.15438995	0.0035308867	0	0	79.632425	-0.0015129462	0.026587954	2	2	1	0
S706	J230357.786-092831.80	66	0	0	13611.3	3174.38	13611.3	3174.46	345.99078	-9.4755006	345.99078	-9.4754796	13608	13615	3170	3179	345.99169	345.98976	-9.476707	-9.4742272	0	0.18098839	0.003990408	0	0	79.632425	-0.00069031138	0.028709513	2	2	1	0
S707	J230401.806-092816.79	198	0	0	13551.3	3189.78	13551.3	3189.9	346.00752	-9.4713295	346.0075	-9.4712964	13544	13559	3182	3197	346.00954	346.00538	-9.473475	-9.4693389	0	1.5813352	0.021590075	0	0	79.632425	-0.0037039211	0.086846798	2	2	1	0
